image,group,class,bbox_x,bbox_y,bbox_h,bbox_w,kp1_x,kp1_y,kp2_x,kp2_y
Bence/bad_mask/bad_roommate2 (27).jpg,Bence,BAD_MASK,236,69,257,201,277,182,337,177
Bence/bad_mask/bad_roommate2 (37).jpg,Bence,BAD_MASK,184,118,289,213,260,275,323,272
Bence/bad_mask/bad_sunglasses (45).jpg,Bence,BAD_MASK,204,2,279,254,275,88,352,83
Bence/bad_mask/bad_sunglasses (46).jpg,Bence,BAD_MASK,281,182,254,197,344,308,402,307
Bence/bad_mask/bad_sunglasses (50).jpg,Bence,BAD_MASK,275,165,279,171,318,318,370,322
Bence/bad_mask/bad_topdown (18).jpg,Bence,BAD_MASK,303,26,251,209,372,117,428,125
Bence/bad_mask/bad_topdown (27).jpg,Bence,BAD_MASK,286,2,99,126,362,45,374,34
Bence/bad_mask/bad_topdown (29).jpg,Bence,BAD_MASK,305,10,90,103,330,47,352,55
Bence/bad_mask/bad_topdown (33).jpg,Bence,BAD_MASK,313,5,109,94,335,45,353,49
Bence/bad_mask/bad_topdown (34).jpg,Bence,BAD_MASK,321,79,129,97,341,149,369,150
Bence/bad_mask/bad_topdown (35).jpg,Bence,BAD_MASK,431,24,223,165,490,129,546,136
Charles/mask/Charles_1616424131.jpg,Charles,MASK,158,14,336,294,237,191,359,171
Charles/mask/Charles_1616424319.jpg,Charles,MASK,99,10,439,383,192,208,298,184
Charles/mask/Charles_1616423660.jpg,Charles,MASK,266,59,406,333,440,207,538,229
Charles/mask/Charles_1616424133.jpg,Charles,MASK,193,21,313,222,304,168,379,170
Charles/mask/Charles_1616424132.jpg,Charles,MASK,171,12,345,253,248,177,351,165
Charles/mask/Charles_1616423649.jpg,Charles,MASK,251,59,393,260,323,231,451,248
Charles/mask/Charles_1616424318.jpg,Charles,MASK,205,0,457,331,303,210,440,206
Charles/mask/Charles_1616424320.jpg,Charles,MASK,73,30,394,366,174,230,267,181
Charles/mask/Charles_1616423659.jpg,Charles,MASK,227,44,399,294,322,201,461,213
Charles/mask/Charles_1616423664.jpg,Charles,MASK,231,42,419,301,344,251,468,259
Charles/mask/Charles_1616424137.jpg,Charles,MASK,347,105,291,229,437,255,516,282
Charles/mask/Charles_1616424321.jpg,Charles,MASK,94,21,361,344,181,206,280,137
Charles/mask/Charles_1616424135.jpg,Charles,MASK,244,57,252,202,344,169,410,200
Charles/mask/Charles_1616424134.jpg,Charles,MASK,169,15,316,220,227,164,319,168
Charles/mask/Charles_1616423760.jpg,Charles,MASK,167,66,342,257,218,220,311,215
Charles/mask/Charles_1616423589.jpg,Charles,MASK,307,46,360,293,434,163,539,198
Charles/mask/Charles_1616423576.jpg,Charles,MASK,271,90,345,255,331,252,441,246
Charles/mask/Charles_1616424153.jpg,Charles,MASK,200,40,386,292,343,238,436,236
Charles/mask/Charles_1616424147.jpg,Charles,MASK,239,30,388,274,384,206,475,218
Charles/mask/Charles_1616423629.jpg,Charles,MASK,225,49,407,277,301,239,432,239
Charles/mask/Charles_1616423588.jpg,Charles,MASK,235,26,435,339,353,204,487,211
Charles/mask/Charles_1616423788.jpg,Charles,MASK,203,70,317,270,312,213,402,214
Charles/mask/Charles_1616423763.jpg,Charles,MASK,153,72,340,282,214,214,310,206
Charles/mask/Charles_1616423777.jpg,Charles,MASK,198,67,331,263,283,203,381,206
Charles/mask/Charles_1616423575.jpg,Charles,MASK,308,87,382,289,465,268,555,267
Charles/mask/Charles_1616424144.jpg,Charles,MASK,171,30,335,214,238,184,326,191
Charles/mask/Charles_1616424151.jpg,Charles,MASK,215,56,381,273,333,282,436,282
Charles/mask/Charles_1616423574.jpg,Charles,MASK,305,78,369,263,419,241,520,259
Charles/mask/Charles_1616423776.jpg,Charles,MASK,185,59,362,298,286,209,375,199
Charles/mask/Charles_1616423789.jpg,Charles,MASK,140,76,310,287,197,206,282,167
Charles/mask/Charles_1616423772.jpg,Charles,MASK,189,57,324,243,250,195,359,197
Charles/mask/Charles_1616423558.jpg,Charles,MASK,295,80,368,260,378,254,478,259
Charles/mask/Charles_1616424141.jpg,Charles,MASK,172,42,341,258,254,216,351,237
Charles/mask/Charles_1616424155.jpg,Charles,MASK,139,9,369,321,270,187,355,176
Charles/mask/Charles_1616424154.jpg,Charles,MASK,194,33,332,273,317,220,407,191
Charles/mask/Charles_1616424140.jpg,Charles,MASK,51,10,324,280,160,178,250,160
Charles/mask/Charles_1616423759.jpg,Charles,MASK,189,62,311,286,298,179,401,180
Charles/mask/Charles_1616423771.jpg,Charles,MASK,193,56,311,300,326,153,416,167
Charles/mask/Charles_1616423598.jpg,Charles,MASK,588,468,0,0,444,260,549,268
Charles/mask/Charles_1616423567.jpg,Charles,MASK,286,75,333,241,348,213,448,218
Charles/mask/Charles_1616424156.jpg,Charles,MASK,205,23,327,250,334,152,417,178
Charles/mask/Charles_1616424142.jpg,Charles,MASK,199,29,335,240,317,194,403,199
Charles/mask/Charles_1616424143.jpg,Charles,MASK,138,10,298,251,232,154,313,156
Charles/mask/Charles_1616423572.jpg,Charles,MASK,361,71,367,274,482,209,570,255
Charles/mask/Charles_1616423599.jpg,Charles,MASK,198,29,428,321,279,194,380,194
Charles/mask/Charles_1616423764.jpg,Charles,MASK,196,53,359,280,333,201,419,201
Charles/mask/Charles_1616423758.jpg,Charles,MASK,198,54,322,281,310,204,407,202
Charles/mask/Charles_1616423769.jpg,Charles,MASK,202,56,303,254,282,160,282,160
Charles/mask/Charles_1616423594.jpg,Charles,MASK,209,22,418,310,266,187,378,189
Charles/mask/Charles_1616423580.jpg,Charles,MASK,236,72,375,300,295,263,402,266
Charles/mask/Charles_1616423621.jpg,Charles,MASK,280,63,414,347,459,268,589,282
Charles/mask/Charles_1616423634.jpg,Charles,MASK,216,42,409,294,270,232,393,233
Charles/mask/Charles_1616423620.jpg,Charles,MASK,204,42,419,341,331,259,444,231
Charles/mask/Charles_1616423581.jpg,Charles,MASK,257,67,386,299,371,261,485,255
Charles/mask/Charles_1616423595.jpg,Charles,MASK,227,37,420,303,339,206,467,209
Charles/mask/Charles_1616423768.jpg,Charles,MASK,185,65,350,267,221,198,321,192
Charles/mask/Charles_1616423795.jpg,Charles,MASK,188,18,386,286,273,175,382,174
Charles/mask/Charles_1616423583.jpg,Charles,MASK,256,64,360,277,323,247,439,250
Charles/mask/Charles_1616423597.jpg,Charles,MASK,247,31,442,343,392,219,518,230
Charles/mask/Charles_1616423636.jpg,Charles,MASK,208,43,412,298,278,253,400,257
Charles/mask/Charles_1616423622.jpg,Charles,MASK,149,48,215,114,205,260,337,265
Charles/mask/Charles_1616423623.jpg,Charles,MASK,86,34,435,363,162,264,329,272
Charles/mask/Charles_1616423637.jpg,Charles,MASK,224,39,431,326,355,258,482,249
Charles/mask/Charles_1616423569.jpg,Charles,MASK,148,125,342,309,228,320,330,263
Charles/mask/Charles_1616423596.jpg,Charles,MASK,256,49,369,305,401,177,514,195
Charles/mask/Charles_1616423582.jpg,Charles,MASK,272,80,373,303,362,249,483,260
Charles/mask/Charles_1616423757.jpg,Charles,MASK,189,63,359,321,310,200,410,200
Charles/mask/Charles_1616423794.jpg,Charles,MASK,197,54,345,266,282,197,368,195
Charles/mask/Charles_1616423780.jpg,Charles,MASK,228,55,335,283,401,188,424,195
Charles/mask/Charles_1616423784.jpg,Charles,MASK,202,61,371,294,278,229,379,226
Charles/mask/Charles_1616423790.jpg,Charles,MASK,60,91,294,314,136,218,234,165
Charles/mask/Charles_1616423586.jpg,Charles,MASK,170,77,357,308,257,243,366,195
Charles/mask/Charles_1616423592.jpg,Charles,MASK,186,45,422,356,293,233,415,205
Charles/mask/Charles_1616423627.jpg,Charles,MASK,274,25,429,300,372,212,492,234
Charles/mask/Charles_1616423626.jpg,Charles,MASK,264,36,390,280,335,189,468,203
Charles/mask/Charles_1616423578.jpg,Charles,MASK,248,89,342,295,315,201,409,186
Charles/mask/Charles_1616423593.jpg,Charles,MASK,268,43,401,315,417,184,533,218
Charles/mask/Charles_1616423587.jpg,Charles,MASK,245,44,348,350,419,194,519,201
Charles/mask/Charles_1616423791.jpg,Charles,MASK,127,74,351,249,220,210,333,218
Charles/mask/Charles_1616423585.jpg,Charles,MASK,158,109,348,325,259,302,355,247
Charles/mask/Charles_1616423618.jpg,Charles,MASK,250,53,398,262,312,251,442,261
Charles/mask/Charles_1616423624.jpg,Charles,MASK,204,44,429,298,296,232,438,232
Charles/mask/Charles_1616423625.jpg,Charles,MASK,232,41,404,320,324,166,448,188
Charles/mask/Charles_1616423619.jpg,Charles,MASK,246,70,396,303,384,246,493,250
Charles/mask/Charles_1616423590.jpg,Charles,MASK,112,70,395,377,211,291,330,226
Charles/mask/Charles_1616423779.jpg,Charles,MASK,242,62,368,284,342,195,450,202
Charles/mask/Charles_1616423786.jpg,Charles,MASK,209,76,328,261,289,202,391,208
Charles/mask/Charles_1616423792.jpg,Charles,MASK,161,4,447,318,250,203,385,212
Charles/mask/Charles_1616424313.jpg,Charles,MASK,245,15,428,305,337,260,458,256
Charles/mask/Charles_1616424139.jpg,Charles,MASK,96,19,369,331,213,199,317,164
Charles/mask/Charles_1616424138.jpg,Charles,MASK,257,52,367,306,381,248,482,231
Charles/mask/Charles_1616423640.jpg,Charles,MASK,236,45,413,304,317,234,439,237
Charles/mask/Charles_1616423654.jpg,Charles,MASK,198,46,422,338,248,214,341,218
Charles/mask/Charles_1616424315.jpg,Charles,MASK,207,12,367,325,397,155,437,155
Charles/mask/Charles_1616424314.jpg,Charles,MASK,212,22,397,313,327,217,445,189
Charles/mask/Charles_1616424316.jpg,Charles,MASK,215,53,352,302,349,197,425,195
Charles/mask/Charles_1616423653.jpg,Charles,MASK,248,39,429,285,328,213,457,222
Charles/mask/Charles_1616423652.jpg,Charles,MASK,231,41,435,300,327,311,472,310
Charles/mask/Charles_1616424129.jpg,Charles,MASK,201,10,398,307,311,177,431,182
Charles/no_mask/Charles_1616424087.jpg,Charles,NO_MASK,150,20,278,236,246,141,320,155
Charles/no_mask/Charles_1616424093.jpg,Charles,NO_MASK,93,11,357,299,234,216,292,207
Charles/no_mask/Charles_1616424078.jpg,Charles,NO_MASK,146,4,349,221,222,163,310,169
Charles/no_mask/Charles_1616423065.jpg,Charles,NO_MASK,261,76,306,286,385,158,466,169
Charles/no_mask/Charles_1616424284.jpg,Charles,NO_MASK,219,0,380,340,329,128,451,121
Charles/no_mask/Charles_1616424092.jpg,Charles,NO_MASK,124,13,295,271,246,168,335,146
Charles/no_mask/Charles_1616424084.jpg,Charles,NO_MASK,142,12,303,248,275,165,347,170
Charles/no_mask/Charles_1616424278.jpg,Charles,NO_MASK,245,5,400,359,425,151,524,156
Charles/no_mask/Charles_1616424085.jpg,Charles,NO_MASK,154,22,180,125,254,194,339,206
Charles/no_mask/Charles_1616424269.jpg,Charles,NO_MASK,248,0,442,348,400,207,513,193
Charles/no_mask/Charles_1616423062.jpg,Charles,NO_MASK,246,69,341,237,348,250,437,256
Charles/no_mask/Charles_1616424080.jpg,Charles,NO_MASK,117,11,334,253,208,189,296,171
Charles/no_mask/Charles_1616424082.jpg,Charles,NO_MASK,122,8,325,250,213,162,309,162
Charles/no_mask/Charles_1616424096.jpg,Charles,NO_MASK,234,42,322,241,382,225,411,234
Charles/no_mask/Charles_1616424280.jpg,Charles,NO_MASK,199,2,402,398,381,206,517,193
Charles/no_mask/Charles_1616424097.jpg,Charles,NO_MASK,182,31,301,251,274,191,369,169
Charles/no_mask/Charles_1616423402.jpg,Charles,NO_MASK,177,58,367,255,270,245,372,250
Charles/no_mask/Charles_1616423358.jpg,Charles,NO_MASK,274,52,400,276,347,251,472,249
Charles/no_mask/Charles_1616423827.jpg,Charles,NO_MASK,219,20,332,260,300,158,407,162
Charles/no_mask/Charles_1616423833.jpg,Charles,NO_MASK,215,15,173,204,369,127,478,142
Charles/no_mask/Charles_1616423371.jpg,Charles,NO_MASK,342,68,405,292,518,277,611,289
Charles/no_mask/Charles_1616423365.jpg,Charles,NO_MASK,254,40,415,309,395,219,314,196
Charles/no_mask/Charles_1616423403.jpg,Charles,NO_MASK,183,70,390,256,267,282,380,280
Charles/no_mask/Charles_1616423007.jpg,Charles,NO_MASK,233,77,279,224,314,216,418,213
Charles/no_mask/Charles_1616423013.jpg,Charles,NO_MASK,278,59,360,256,385,223,484,232
Charles/no_mask/Charles_1616423398.jpg,Charles,NO_MASK,191,68,334,274,299,195,406,228
Charles/no_mask/Charles_1616423401.jpg,Charles,NO_MASK,173,68,332,257,275,180,378,198
Charles/no_mask/Charles_1616423818.jpg,Charles,NO_MASK,178,23,365,302,247,187,352,159
Charles/no_mask/Charles_1616423824.jpg,Charles,NO_MASK,206,30,339,325,396,142,476,146
Charles/no_mask/Charles_1616423366.jpg,Charles,NO_MASK,282,51,392,284,371,225,491,233
Charles/no_mask/Charles_1616423399.jpg,Charles,NO_MASK,162,70,355,310,323,235,401,221
Charles/no_mask/Charles_1616423038.jpg,Charles,NO_MASK,284,59,341,271,401,186,490,244
Charles/no_mask/Charles_1616423376.jpg,Charles,NO_MASK,174,54,397,304,242,220,349,228
Charles/no_mask/Charles_1616423362.jpg,Charles,NO_MASK,260,56,410,309,329,265,447,286
Charles/no_mask/Charles_1616423404.jpg,Charles,NO_MASK,162,76,329,305,329,211,414,220
Charles/no_mask/Charles_1616423835.jpg,Charles,NO_MASK,227,12,384,314,409,181,492,178
Charles/no_mask/Charles_1616423821.jpg,Charles,NO_MASK,216,17,328,280,311,148,413,153
Charles/no_mask/Charles_1616423834.jpg,Charles,NO_MASK,221,9,383,295,349,178,458,186
Charles/no_mask/Charles_1616423405.jpg,Charles,NO_MASK,169,61,302,276,295,187,382,191
Charles/no_mask/Charles_1616423349.jpg,Charles,NO_MASK,254,51,367,323,350,210,412,227
Charles/no_mask/Charles_1616423361.jpg,Charles,NO_MASK,285,39,172,99,379,204,499,212
Charles/no_mask/Charles_1616423375.jpg,Charles,NO_MASK,238,70,392,316,414,256,497,277
Charles/no_mask/Charles_1616423822.jpg,Charles,NO_MASK,211,15,342,278,277,146,378,140
Charles/no_mask/Charles_1616423360.jpg,Charles,NO_MASK,310,45,371,310,464,212,571,224
Charles/no_mask/Charles_1616423348.jpg,Charles,NO_MASK,282,59,376,286,443,223,503,233
Charles/no_mask/Charles_1616423392.jpg,Charles,NO_MASK,178,62,352,235,232,211,338,218
Charles/no_mask/Charles_1616423351.jpg,Charles,NO_MASK,301,62,398,295,444,259,545,269
Charles/no_mask/Charles_1616423379.jpg,Charles,NO_MASK,193,62,399,257,290,261,398,276
Charles/no_mask/Charles_1616423378.jpg,Charles,NO_MASK,153,58,328,272,217,172,324,174
Charles/no_mask/Charles_1616423350.jpg,Charles,NO_MASK,318,43,396,289,449,217,549,237
Charles/no_mask/Charles_1616423393.jpg,Charles,NO_MASK,190,67,351,270,272,218,375,228
Charles/no_mask/Charles_1616423030.jpg,Charles,NO_MASK,250,92,295,251,383,236,453,239
Charles/no_mask/Charles_1616423391.jpg,Charles,NO_MASK,167,54,350,268,277,232,387,230
Charles/no_mask/Charles_1616423352.jpg,Charles,NO_MASK,308,39,420,261,395,240,529,266
Charles/no_mask/Charles_1616423811.jpg,Charles,NO_MASK,214,28,400,290,296,197,415,185
Charles/no_mask/Charles_1616423353.jpg,Charles,NO_MASK,324,56,395,290,463,221,569,261
Charles/no_mask/Charles_1616423009.jpg,Charles,NO_MASK,315,66,325,244,428,202,511,229
Charles/no_mask/Charles_1616423394.jpg,Charles,NO_MASK,178,62,302,278,291,181,390,189
Charles/no_mask/Charles_1616423380.jpg,Charles,NO_MASK,185,56,412,338,372,276,470,284
Charles/no_mask/Charles_1616423357.jpg,Charles,NO_MASK,201,72,371,305,253,257,346,226
Charles/no_mask/Charles_1616423828.jpg,Charles,NO_MASK,268,31,358,320,402,143,490,226
Charles/no_mask/Charles_1616423829.jpg,Charles,NO_MASK,243,12,402,278,336,166,444,174
Charles/no_mask/Charles_1616423381.jpg,Charles,NO_MASK,196,49,406,311,329,212,438,229
Charles/no_mask/Charles_1616423395.jpg,Charles,NO_MASK,179,64,382,278,285,265,396,270
Charles/no_mask/Charles_1616423020.jpg,Charles,NO_MASK,235,109,228,252,365,154,418,153
Charles/no_mask/Charles_1616423397.jpg,Charles,NO_MASK,185,58,347,277,282,192,392,224
Charles/no_mask/Charles_1616423368.jpg,Charles,NO_MASK,230,52,351,343,306,183,372,207
Charles/no_mask/Charles_1616423354.jpg,Charles,NO_MASK,209,75,377,322,299,269,401,227
Charles/no_mask/Charles_1616423817.jpg,Charles,NO_MASK,173,15,397,331,250,201,370,201
Charles/no_mask/Charles_1616423816.jpg,Charles,NO_MASK,237,19,321,282,338,166,456,169
Charles/no_mask/Charles_1616423355.jpg,Charles,NO_MASK,269,56,408,278,371,234,494,248
Charles/no_mask/Charles_1616423369.jpg,Charles,NO_MASK,315,70,378,319,496,236,583,242
Charles/no_mask/Charles_1616423396.jpg,Charles,NO_MASK,176,67,371,298,328,269,411,267
Charles/no_mask/Charles_1616423037.jpg,Charles,NO_MASK,258,45,348,252,363,186,459,220
Charles/no_mask/Charles_1616424273.jpg,Charles,NO_MASK,175,5,342,308,295,133,387,126
Charles/no_mask/Charles_1616422979.jpg,Charles,NO_MASK,227,69,327,220,297,216,389,217
Charles/no_mask/Charles_1616424105.jpg,Charles,NO_MASK,92,23,311,280,201,186,292,159
Charles/no_mask/Charles_1616424104.jpg,Charles,NO_MASK,170,13,292,282,328,124,388,169
Charles/no_mask/Charles_1616424266.jpg,Charles,NO_MASK,251,0,391,279,337,176,460,175
Charles/no_mask/Charles_1616423045.jpg,Charles,NO_MASK,240,45,314,276,340,165,449,178
Charles/no_mask/Charles_1616423051.jpg,Charles,NO_MASK,233,74,320,307,362,218,441,201
Charles/no_mask/Charles_1616424099.jpg,Charles,NO_MASK,142,20,298,247,259,129,335,160
Charles/no_mask/Charles_1616423047.jpg,Charles,NO_MASK,281,58,348,291,440,204,517,217
Charles/no_mask/Charles_1616423053.jpg,Charles,NO_MASK,215,58,270,253,320,157,412,158
Charles/no_mask/Charles_1616424270.jpg,Charles,NO_MASK,209,6,423,366,391,194,486,183
Charles/no_mask/Charles_1616422991.jpg,Charles,NO_MASK,247,74,348,259,346,222,401,228
Charles/no_mask/Charles_1616424106.jpg,Charles,NO_MASK,14,24,314,291,123,198,204,158
Charles/no_mask/Charles_1616424271.jpg,Charles,NO_MASK,153,2,408,351,225,192,356,168
Charles/no_mask/Charles_1616423046.jpg,Charles,NO_MASK,257,51,133,100,348,173,448,185
Charles/no_mask/Charles_1616424098.jpg,Charles,NO_MASK,75,6,323,268,152,141,244,145
Charles/no_mask/Charles_1616424088.jpg,Charles,NO_MASK,97,11,325,321,208,164,299,139
Charles/no_mask/Charles_1616424275.jpg,Charles,NO_MASK,171,1,422,312,280,175,382,176
Charles/no_mask/Charles_1616422980.jpg,Charles,NO_MASK,218,79,323,260,295,219,399,223
Charles/no_mask/Charles_1616422981.jpg,Charles,NO_MASK,225,74,297,239,329,192,413,194
Charles/no_mask/Charles_1616424274.jpg,Charles,NO_MASK,169,4,430,377,402,177,447,161
Charles/no_mask/Charles_1616424089.jpg,Charles,NO_MASK,152,19,314,259,275,164,351,169
Charles/no_mask/Charles_1616424276.jpg,Charles,NO_MASK,158,3,413,416,357,187,472,157
Charles/no_mask/Charles_1616424100.jpg,Charles,NO_MASK,187,43,241,196,274,131,339,153
Charles/no_mask/Charles_1616424101.jpg,Charles,NO_MASK,153,23,269,229,270,138,334,153
Charles/bad_mask/Charles_1616423850.jpg,Charles,BAD_MASK,182,38,392,281,255,228,374,216
Charles/bad_mask/Charles_1616423887.jpg,Charles,BAD_MASK,273,23,415,281,417,227,512,222
Charles/bad_mask/Charles_1616423893.jpg,Charles,BAD_MASK,157,17,380,356,245,155,335,139
Charles/bad_mask/Charles_1616423892.jpg,Charles,BAD_MASK,180,38,393,315,298,251,383,234
Charles/bad_mask/Charles_1616423886.jpg,Charles,BAD_MASK,260,12,369,273,354,126,452,141
Charles/bad_mask/Charles_1616423851.jpg,Charles,BAD_MASK,131,51,358,310,220,235,334,188
Charles/bad_mask/Charles_1616423927.jpg,Charles,BAD_MASK,190,10,380,264,257,187,375,184
Charles/bad_mask/Charles_1616423853.jpg,Charles,BAD_MASK,196,34,166,171,369,201,451,197
Charles/bad_mask/Charles_1616423885.jpg,Charles,BAD_MASK,189,17,381,291,262,188,373,179
Charles/bad_mask/Charles_1616423852.jpg,Charles,BAD_MASK,183,22,382,297,279,196,390,204
Charles/bad_mask/Charles_1616423926.jpg,Charles,BAD_MASK,190,6,407,336,323,181,432,175
Charles/bad_mask/Charles_1616424297.jpg,Charles,BAD_MASK,239,10,386,299,373,171,467,191
Charles/bad_mask/Charles_1616423856.jpg,Charles,BAD_MASK,251,34,404,276,375,203,467,243
Charles/bad_mask/Charles_1616423895.jpg,Charles,BAD_MASK,166,23,434,309,334,320,376,319
Charles/bad_mask/Charles_1616423894.jpg,Charles,BAD_MASK,207,31,401,289,344,267,458,248
Charles/bad_mask/Charles_1616423857.jpg,Charles,BAD_MASK,234,34,421,290,348,267,465,282
Charles/bad_mask/Charles_1616424296.jpg,Charles,BAD_MASK,236,7,377,265,336,148,458,153
Charles/bad_mask/Charles_1616423855.jpg,Charles,BAD_MASK,167,46,333,272,239,171,344,151
Charles/bad_mask/Charles_1616423896.jpg,Charles,BAD_MASK,247,34,429,271,315,316,456,327
Charles/bad_mask/Charles_1616423854.jpg,Charles,BAD_MASK,141,77,339,286,213,237,317,194
Charles/bad_mask/Charles_1616424295.jpg,Charles,BAD_MASK,228,8,426,288,319,245,441,246
Charles/bad_mask/Charles_1616423984.jpg,Charles,BAD_MASK,197,17,358,282,327,183,417,179
Charles/bad_mask/Charles_1616424184.jpg,Charles,BAD_MASK,240,45,315,214,325,226,415,238
Charles/bad_mask/Charles_1616424185.jpg,Charles,BAD_MASK,242,40,294,234,370,192,427,200
Charles/bad_mask/Charles_1616423985.jpg,Charles,BAD_MASK,141,15,377,315,216,183,318,179
Charles/bad_mask/Charles_1616423952.jpg,Charles,BAD_MASK,203,35,398,266,311,298,422,289
Charles/bad_mask/Charles_1616423978.jpg,Charles,BAD_MASK,188,17,439,326,274,234,391,222
Charles/bad_mask/Charles_1616423950.jpg,Charles,BAD_MASK,170,20,399,295,239,222,344,226
Charles/bad_mask/Charles_1616424178.jpg,Charles,BAD_MASK,83,7,323,272,213,178,302,156
Charles/bad_mask/Charles_1616424179.jpg,Charles,BAD_MASK,105,9,343,266,228,161,319,162
Charles/bad_mask/Charles_1616424186.jpg,Charles,BAD_MASK,200,19,299,261,317,131,387,134
Charles/bad_mask/Charles_1616423951.jpg,Charles,BAD_MASK,193,44,420,283,266,312,391,310
Charles/bad_mask/Charles_1616423955.jpg,Charles,BAD_MASK,176,26,404,274,255,256,376,232
Charles/bad_mask/Charles_1616423996.jpg,Charles,BAD_MASK,180,31,366,248,238,219,352,202
Charles/bad_mask/Charles_1616424182.jpg,Charles,BAD_MASK,271,31,325,238,367,175,458,189
Charles/bad_mask/Charles_1616424169.jpg,Charles,BAD_MASK,170,3,389,300,328,187,421,181
Charles/bad_mask/Charles_1616424168.jpg,Charles,BAD_MASK,35,11,394,358,156,237,265,182
Charles/bad_mask/Charles_1616424183.jpg,Charles,BAD_MASK,249,7,324,232,337,135,434,152
Charles/bad_mask/Charles_1616423997.jpg,Charles,BAD_MASK,128,54,342,326,242,239,339,183
Charles/bad_mask/Charles_1616423983.jpg,Charles,BAD_MASK,145,15,391,313,231,214,346,190
Charles/bad_mask/Charles_1616423954.jpg,Charles,BAD_MASK,210,16,196,82,278,212,388,208
Charles/bad_mask/Charles_1616423956.jpg,Charles,BAD_MASK,153,2,418,283,241,231,358,215
Charles/bad_mask/Charles_1616423995.jpg,Charles,BAD_MASK,171,25,375,294,230,182,334,191
Charles/bad_mask/Charles_1616424181.jpg,Charles,BAD_MASK,247,17,334,231,327,164,412,184
Charles/bad_mask/Charles_1616424180.jpg,Charles,BAD_MASK,124,13,308,247,221,156,311,160
Charles/bad_mask/Charles_1616423994.jpg,Charles,BAD_MASK,183,27,394,275,262,234,372,234
Charles/bad_mask/Charles_1616423957.jpg,Charles,BAD_MASK,180,14,385,314,300,188,420,189
Charles/bad_mask/Charles_1616423972.jpg,Charles,BAD_MASK,222,26,385,276,338,190,446,192
Charles/bad_mask/Charles_1616424172.jpg,Charles,BAD_MASK,153,1,355,269,222,148,330,129
Charles/bad_mask/Charles_1616424166.jpg,Charles,BAD_MASK,233,9,399,316,373,184,475,198
Charles/bad_mask/Charles_1616424167.jpg,Charles,BAD_MASK,121,0,407,321,231,184,355,176
Charles/bad_mask/Charles_1616424173.jpg,Charles,BAD_MASK,187,9,362,276,275,185,402,189
Charles/bad_mask/Charles_1616423998.jpg,Charles,BAD_MASK,189,32,371,254,263,214,372,205
Charles/bad_mask/Charles_1616423973.jpg,Charles,BAD_MASK,221,23,410,265,304,193,421,199
Charles/bad_mask/Charles_1616423959.jpg,Charles,BAD_MASK,161,21,381,284,210,193,321,182
Charles/bad_mask/Charles_1616423965.jpg,Charles,BAD_MASK,202,11,404,283,291,193,418,201
Charles/bad_mask/Charles_1616423971.jpg,Charles,BAD_MASK,183,29,354,278,252,156,359,147
Charles/bad_mask/Charles_1616424165.jpg,Charles,BAD_MASK,264,26,398,298,405,184,513,203
Charles/bad_mask/Charles_1616424171.jpg,Charles,BAD_MASK,197,9,391,281,296,213,401,212
Charles/bad_mask/Charles_1616424170.jpg,Charles,BAD_MASK,207,8,403,278,344,237,442,227
Charles/bad_mask/Charles_1616424164.jpg,Charles,BAD_MASK,189,7,447,336,318,215,438,227
Charles/bad_mask/Charles_1616423970.jpg,Charles,BAD_MASK,212,23,366,269,302,181,414,176
Charles/bad_mask/Charles_1616423964.jpg,Charles,BAD_MASK,232,16,424,287,305,177,437,196
Charles/bad_mask/Charles_1616423958.jpg,Charles,BAD_MASK,189,19,382,306,318,183,431,188
Charles/bad_mask/Charles_1616423960.jpg,Charles,BAD_MASK,162,27,351,268,217,179,331,166
Charles/bad_mask/Charles_1616424160.jpg,Charles,BAD_MASK,186,9,335,239,279,167,369,176
Charles/bad_mask/Charles_1616424161.jpg,Charles,BAD_MASK,194,15,349,260,293,181,386,182
Charles/bad_mask/Charles_1616423949.jpg,Charles,BAD_MASK,178,15,403,289,252,199,372,197
Charles/bad_mask/Charles_1616423975.jpg,Charles,BAD_MASK,159,36,435,295,241,342,364,335
Charles/bad_mask/Charles_1616423961.jpg,Charles,BAD_MASK,249,11,393,252,357,179,469,204
Charles/bad_mask/Charles_1616423977.jpg,Charles,BAD_MASK,160,12,396,311,251,144,345,149
Charles/bad_mask/Charles_1616423963.jpg,Charles,BAD_MASK,242,26,388,306,447,195,494,210
Charles/bad_mask/Charles_1616424177.jpg,Charles,BAD_MASK,86,3,340,339,218,184,314,143
Charles/bad_mask/Charles_1616424163.jpg,Charles,BAD_MASK,179,22,425,301,289,260,404,273
Charles/bad_mask/Charles_1616424162.jpg,Charles,BAD_MASK,269,48,320,230,367,223,446,229
Charles/bad_mask/Charles_1616424176.jpg,Charles,BAD_MASK,194,5,383,280,307,184,397,186
Charles/bad_mask/Charles_1616423962.jpg,Charles,BAD_MASK,238,35,420,338,416,256,511,262
Charles/bad_mask/Charles_1616423976.jpg,Charles,BAD_MASK,164,21,412,277,233,223,348,220
Charles/bad_mask/Charles_1616423905.jpg,Charles,BAD_MASK,224,19,392,283,331,159,448,169
Charles/bad_mask/Charles_1616424298.jpg,Charles,BAD_MASK,242,13,437,308,342,221,457,223
Charles/bad_mask/Charles_1616423859.jpg,Charles,BAD_MASK,43,41,401,345,122,242,230,210
